#{"t_start": 1780426186.3061235, "env_id": "None"}
r,l,t
-120.146348,27,8509.24306
-136.08747,26,8515.005615
113.350571,126,8531.801355
-83.442561,34,8538.479758
-37.553189,48,8546.706551
26.845943,70,8557.334326
-53.479,1,8560.383489
-52.312927,1,8563.415235
-75.010716,18,8568.319399
-49.754147,1,8571.358776
-53.904602,1,8574.409353
-53.701038,1,8577.425435
-95.190893,49,8585.73964
-51.271435,1,8588.795775
-53.413876,1,8591.850793
-7.037924,75,8603.067781
30.001291,55,8612.041242
-63.82633,5,8615.537943
-53.799149,1,8618.592102
-51.817345,1,8621.617512
10.200184,51,8630.088375
-51.455708,1,8633.128894
-54.050018,1,8636.155062
72.943705,64,8646.145417
-53.437943,1,8649.187203
0.003769,87,8661.757766
-53.329826,1,8664.798267
-53.540802,1,8667.816026
-51.834778,1,8670.83096
39.075887,70,8681.461838
126.749756,127,8698.408545
-91.826151,22,8703.737407
-5.665136,81,8715.589301
-51.886871,1,8718.631091
-51.957957,74,8729.682302
3.125825,134,8747.327322
-52.844624,1,8750.363235
108.758754,102,8764.521981
-53.676262,1,8767.559139
350.532501,184,8790.79661
-53.164711,1,8793.835182
-53.310112,1,8796.875153
-54.214836,1,8799.909519
-51.701637,1,8802.93162
-50.902748,1,8805.964159
-80.453986,14,8810.442975
-50.030998,1,8813.45645
-54.199322,1,8816.482366
210.43603,211,8842.668004
-53.240643,1,8845.706551
-49.575927,4,8849.095196
7.569107,125,8865.844903
-53.520893,1,8868.87935
-54.058872,1,8871.919095
-51.380337,1,8874.94746
24.917916,88,8887.518756
30.148708,54,8896.380824
79.095616,136,8914.292508
-53.238594,1,8917.295987
-53.439922,1,8920.321743
-55.343134,8,8924.119902
-527.701237,250,8954.496313
-100.807539,16,8956.333641
-51.571133,1,8959.363834
-46.300986,30,8965.593293
205.337284,250,8996.092961
-191.459474,82,9005.199069
-53.375946,1,9008.230778
-425.265018,196,9032.669129
-49.617336,1,9035.714147
-50.277805,1,9038.736705
-482.192909,250,9069.155938
-72.4124,8,9070.112639
-161.613429,30,9076.341929
-51.359272,1,9079.400702
-50.083694,1,9082.439744
-53.515133,1,9085.476426
-50.891476,1,9088.502243
-85.181259,14,9092.958694
-107.940406,44,9100.73603
-52.785938,1,9103.765113
-53.600382,3,9107.015601
-49.40836,1,9110.023535
-51.323536,1,9113.083678
-100.789411,18,9117.995201
-103.263062,23,9123.440012
-57.049242,2,9126.580365
-48.931076,4,9129.938224
416.124658,183,9152.926029
-92.701886,24,9155.642958
-62.748017,5,9159.106332
-52.048634,1,9162.132003
-50.144119,1,9165.147057
-49.716896,1,9168.17821
-51.528107,1,9171.182963
-47.28729,5,9174.644485
-72.57889,5,9178.106141
-184.524898,43,9185.760166
-44.227751,9,9189.664681
-52.137325,1,9192.683408
-412.186776,113,9208.102296
-50.649872,1,9211.132193
-53.819153,1,9214.135523
199.557142,40,9221.50005
-89.465723,135,9236.410981
-51.641186,1,9239.439353
-64.689162,22,9244.792894
276.840861,77,9256.151585
-85.157663,44,9261.072353
-76.449008,28,9267.081335
113.344324,100,9280.997201
-24.408449,100,9294.915579
96.967499,119,9310.943106
163.045977,143,9329.54483
-50.154613,1,9332.578148
-50.509151,1,9335.622117
-81.810869,9,9339.544326
-77.224737,22,9344.904801
-53.98085,1,9347.939821
301.767589,32,9354.359286
23.108724,77,9362.954252
-675.48905,250,9393.391663
-415.443287,250,9421.008468
48.760008,121,9434.375203
-53.654545,1,9437.394899
-52.118668,1,9440.397204
-53.547636,9,9444.355186
-53.306698,1,9447.347477
-43.907682,5,9450.824761
-100.163289,14,9455.265511
46.791667,40,9462.608256
-54.272533,1,9465.632422
-53.767433,1,9468.666468
-125.271289,46,9476.610558
-54.132313,1,9479.648635
-51.270168,1,9482.693952
-53.285858,1,9485.738405
-53.864899,1,9488.770164
-51.444401,1,9491.829103
32.83617,166,9512.941579
439.467361,120,9529.099093
340.167632,128,9543.27041
-94.670195,63,9550.257622
16.027752,125,9566.92047
570.009829,217,9593.809098
472.252209,250,9621.376239
-151.13116,29,9624.648942
-73.529557,19,9629.630656
-52.672195,1,9632.684538
-63.722266,13,9637.054655
-67.413785,12,9641.265269
-63.88162,5,9644.70786
-54.101326,1,9647.722638
81.839554,113,9663.054771
-50.86771,1,9666.104107
267.802368,87,9678.620265
-52.684082,71,9686.596101
-49.648247,1,9689.614187
-53.706615,1,9692.656003
-291.784462,53,9701.489918
-45.32256,3,9704.723086
-53.474251,1,9707.73472
-53.881844,1,9710.761085
-53.404396,1,9713.79659
-54.557255,1,9716.839173
-54.026402,1,9719.860705
-53.605152,1,9722.897298
-54.410454,3,9726.153458
148.953302,110,9741.243928
-51.319355,1,9744.256054
-52.790989,1,9747.274889
-52.649948,1,9750.285291
-50.980579,1,9753.299025
-54.211288,1,9756.350926
-50.836021,1,9759.402535
-53.779087,1,9762.425782
-122.994452,41,9769.892537
-69.439693,15,9774.493073
-29.508941,250,9805.078916
-22.867419,92,9815.35275
-51.839211,1,9818.383934
593.343152,232,9846.982442
438.860337,250,9874.753005
-100.522114,134,9889.73193
-371.68848,232,9918.314862
-51.436813,1,9921.337441
-36.98051,8,9925.140602
-51.321705,1,9928.180727
-51.899902,1,9931.221002
-52.097584,1,9934.287759
-54.208187,1,9937.315224
-101.221119,11,9941.434942
-10.864168,49,9949.767567
-51.153469,1,9952.784405
-81.883909,9,9956.706478
212.38347,10,9960.722742
-69.741856,9,9961.774075
-51.289089,1,9964.81724
-50.386196,1,9967.836441
-204.717971,48,9976.074615
-319.841921,136,9994.002014
-87.728703,21,9999.271289
210.611269,209,10025.393409
-50.314983,1,10028.420199
-53.162315,1,10031.478675
-108.193094,18,10036.396924
-88.744944,8,10040.212232
-292.434262,195,10064.758774
-253.030325,169,10086.448544
-50.985455,1,10089.485214
249.416021,86,10101.865849
16.020381,73,10109.968701
-90.65755,13,10114.332493
-84.919327,10,10118.371588
213.357186,153,10138.145917
-72.708492,20,10143.278315
-53.651966,1,10146.306439
-47.529171,1,10149.341202
-79.949902,18,10154.243922
-132.254373,26,10160.02663
117.850818,208,10185.912305
-53.595123,1,10188.938337
133.604666,151,10208.500492
-131.417781,54,10217.377796
23.613327,46,10225.316747
-54.328518,1,10228.325978
-50.487366,1,10231.358534
-50.745831,1,10234.395821
-50.85062,1,10237.444195
-51.95002,1,10240.477348
-39.996254,114,10255.935143
-50.460403,1,10258.9841
63.572931,132,10276.487225
-49.281406,1,10279.511075
-51.85184,2,10282.643897
-259.004454,74,10293.710676
-58.280388,3,10296.942163
-72.632517,93,10310.10331
-52.356594,1,10313.139863
-47.459297,1,10316.165222
-54.291782,1,10319.199358
-54.521755,1,10322.228734
-39.724895,191,10346.127312
-24.40367,105,10360.585323
-174.074234,41,10367.983741
-101.50912,17,10372.784032
-49.903767,1,10375.820395
-50.673862,1,10378.850135
-0.251175,55,10387.78692
225.631372,59,10397.208894
-59.909249,40,10401.698935
-50.250282,1,10404.71837
548.877769,136,10422.617591
-262.396816,169,10441.328278
237.571363,250,10472.015997
-75.778058,32,10475.6535
-101.014329,18,10480.57036
-90.608608,17,10485.380778
-253.099775,80,10497.223773
-486.976973,250,10528.002893
290.70451,62,10535.01212
-99.246403,14,10536.640385
-53.757992,1,10539.661557
-48.690944,50,10548.166462
-52.14259,1,10551.213456
-49.431839,1,10554.230466
-53.31451,1,10557.251854
57.927357,200,10582.655734
-52.177502,1,10585.650177
-75.819589,17,10590.436053
-50.817741,1,10593.462666
-50.856525,1,10596.471897
-54.197754,1,10599.506558
-52.889565,1,10602.564246
-65.275531,26,10608.347699
-69.094954,56,10617.510091
-50.345421,1,10620.540629
-49.335423,1,10623.570584
-24.648564,12,10627.844362
-122.066818,58,10637.194226
-52.28014,1,10640.243813
627.648335,238,10669.828449
261.441975,225,10694.970886
-98.668724,26,10700.809347
48.760604,44,10708.654682
-50.2146,1,10711.709882
-53.449146,1,10714.748822
-64.162108,3,10718.015343
-87.534902,23,10723.489699
-54.116817,1,10726.527978
-248.115936,85,10738.879655
-50.635342,1,10741.90575
189.838425,8,10745.709495
56.436445,89,10755.649197
90.37374,250,10786.484612
63.06064,74,10794.845407
164.347412,222,10822.498796
-53.716427,1,10825.504646
-84.203532,12,10829.764418
-49.773274,15,10834.339206
-52.297764,1,10837.37631
-51.89901,1,10840.397165
-32.303962,15,10844.954737
-143.884831,29,10851.105249
-62.972108,24,10856.664094
-132.247417,25,10862.359766
-71.589531,7,10866.050191
-90.273313,17,10870.807579
-79.973211,15,10875.391024
-51.622272,1,10878.407271
26.817099,198,10903.448755
352.054998,74,10914.586275
-103.304134,131,10929.329078
-133.581745,27,10935.238171
196.863464,1,10938.267376
-57.626292,14,10939.91048
-47.477562,1,10942.939009
-51.494942,1,10945.955924
246.526766,140,10964.523379
1.776031,27,10970.47613
-52.415905,1,10973.503149
-53.580734,1,10976.53977
-52.050934,1,10979.568737
-53.323864,1,10982.607871
-59.723057,12,10986.860646
-53.923477,1,10989.892815
-52.806252,1,10992.933322
-83.541016,11,10997.096566
268.422456,118,11013.248545
29.653011,51,11018.993122
-49.751556,1,11022.026459
-32.193262,24,11027.59218
-52.406975,1,11030.617867
-178.86753,58,11039.946569
-116.62567,17,11044.769799
498.880967,197,11069.634801
152.158508,122,11083.328499
-53.10917,10,11084.511703
331.227296,207,11110.482174
-46.896274,63,11120.408555
-53.014988,1,11123.427192
-25.880582,22,11128.783214
11.890866,145,11147.89507
-50.427349,1,11150.944007
-202.328226,80,11162.677857
-103.153387,41,11170.137612
-51.493877,1,11173.157302
-49.914646,1,11176.186735
-50.701172,1,11179.206573
-60.497492,7,11182.903349
-109.012109,22,11188.238239
-78.421341,12,11192.506932
-63.079462,33,11199.08107
-50.504608,1,11202.080384
-47.599945,1,11205.109901
-53.798454,1,11208.143898
-70.141746,4,11211.500195
-169.114914,50,11219.937795
-61.011981,22,11225.258869
-50.457211,1,11228.308055
-49.546043,1,11231.359507
-141.0026,31,11237.705091
-45.567453,21,11242.955893
-49.877277,1,11245.983818
427.553208,172,11267.929765
-54.607296,1,11268.10021
-51.073605,1,11271.115063
-105.993665,14,11275.598577
-50.713474,1,11278.63266
-95.241276,9,11282.528528
-50.998718,1,11285.544579
-50.380878,1,11288.55752
-61.904385,31,11294.895918
-52.825474,1,11297.948911
-37.797283,29,11304.065522
-50.865002,1,11307.105686
-53.043709,1,11310.13194
-88.172281,141,11328.526786
-54.270576,1,11331.557111
-53.309853,1,11334.597649
-317.891204,140,11352.978365
-46.826254,9,11356.917839
29.540796,60,11366.437757
-50.842926,1,11369.469217
-53.400188,1,11372.503551
-50.519924,1,11375.505947
-50.648468,1,11378.537193
-54.076588,1,11381.573735
-352.089362,118,11397.58262
-1.065311,48,11405.861905
-87.212825,21,11411.136212
-53.449203,1,11414.167446
-52.830185,1,11417.190116
1.195858,41,11424.655434
-53.791702,1,11427.702263
-48.344952,97,11441.310407
-51.307011,1,11444.34139
-51.236164,1,11447.383809
-24.632682,61,11457.033827
-57.395628,3,11460.265689
411.55799,138,11478.349891
-382.343352,250,11505.98428
165.049155,79,11514.703602
222.30068,119,11527.893476
94.38851,63,11534.965235
359.521052,250,11565.401362
-348.462538,167,11583.793863
-50.484352,1,11586.827745
-57.794981,20,11591.947129
-73.550364,21,11597.169347
-66.267996,16,11601.856019
371.013469,224,11629.429133
-51.473766,1,11632.479262
-53.879677,1,11635.490602
-53.060875,1,11638.540492
-124.738753,250,11668.992105
-32.344488,129,11683.29878
-94.377499,18,11688.203134
-51.092213,1,11691.214237
-53.655502,1,11694.201584
-63.629802,13,11698.556681
-52.08094,1,11701.581155
-51.518482,1,11704.608784
-49.655392,1,11707.626376
-110.443554,28,11713.637904
-53.345589,1,11716.669388
-89.673004,48,11724.888086
-69.929476,250,11755.343658
331.088473,83,11764.515165
153.534287,99,11775.512266
-130.963146,26,11781.323958
-49.916812,13,11785.67725
-51.819424,1,11788.709519
-61.889245,5,11792.196634
-80.688784,16,11796.864198
-36.741751,6,11800.45393
-49.742943,1,11803.508499
-316.248074,121,11819.731124
-53.349113,1,11822.747259
-50.168575,1,11825.787259
-51.44088,1,11828.83037
-51.928013,1,11831.854765
-51.772133,1,11834.849357
-82.53195,10,11838.891884
-42.895559,3,11842.142014
-52.52483,1,11845.200498
456.063863,130,11862.412642
-77.111422,5,11863.031251
-53.969727,1,11866.036861
-52.771244,1,11869.088583
-50.784931,1,11872.113158
-54.122852,1,11875.139612
253.328974,152,11894.807701
-50.19519,1,11897.824255
-51.921856,1,11900.86725
-51.303104,1,11903.921432
-51.738953,2,11907.088875
-53.718319,1,11910.128441
-52.723206,1,11913.140183
-51.437754,12,11917.365898
-51.472771,1,11920.405967
-55.916867,2,11923.546835
-56.621848,4,11926.911598
-50.933407,1,11929.94822
-52.143921,1,11932.995715
-54.165176,1,11936.007393
52.853898,124,11952.617631
-62.271238,100,11966.589134
-50.735542,1,11969.653593
-50.931969,1,11972.670731
-54.104763,1,11975.697366
23.691703,107,11990.386968
-51.57098,1,11993.40863
-52.057259,1,11996.433497
-49.402657,1,11999.483414
-54.370186,1,12002.50156
-50.877563,1,12005.573034
-52.255928,1,12008.588258
-103.110678,14,12013.042529
-51.032288,1,12016.085158
227.460806,201,12041.132643
167.595844,30,12044.486824
282.892793,43,12049.276485
159.610911,97,12060.030979
-52.040539,1,12063.054954
-53.65366,1,12066.065275
50.097392,57,12075.237318
-54.00256,1,12078.257605
-54.032524,1,12081.238477
-40.866637,35,12088.014384
-41.470857,19,12093.038331
-50.672527,1,12096.054767
-50.174538,1,12099.059875
-54.545441,1,12102.084183
-50.9016,1,12105.09462
82.70333,61,12114.710846
-79.0546,12,12118.947551
-37.111746,13,12123.31838
-51.969341,1,12126.348259
-50.209023,1,12129.378366
-49.820953,1,12132.393839
-53.567039,1,12135.433385
-50.288483,1,12138.444721
-150.801229,96,12151.930436
-72.990176,9,12155.852711
-52.922745,1,12158.897063
-123.528032,16,12163.605469
77.408639,84,12175.791507
-52.973797,1,12178.821766
-49.886398,1,12181.836783
-52.038609,1,12184.853813
-49.745918,1,12187.869048
-52.52227,1,12190.859894
101.548361,140,12209.255543
-52.688904,1,12212.290557
-52.668484,1,12215.316878
-97.383974,23,12220.746929
-61.909103,27,12226.673534
-51.734333,1,12229.697158
-51.25861,1,12232.728367
-51.839653,1,12235.7495
-136.791637,250,12266.16291
199.176206,111,12278.436133
43.828903,96,12291.911969
-92.835276,16,12296.598422
-59.294069,2,12299.737705
-59.829389,3,12302.992338
-38.740571,11,12307.122632
-84.674125,17,12311.919885
-53.440742,1,12314.941891
-53.365098,6,12318.533583
-260.60573,136,12336.373145
-49.690384,1,12339.419505
-51.113091,1,12342.434309
-10.808045,89,12355.20403
-64.817166,8,12359.006342
-51.942146,1,12362.044312
-50.866943,1,12365.076526
-48.720145,10,12369.137928
281.083521,250,12399.557537
90.903459,250,12427.114165
-7.805392,172,12446.080811
-51.718262,1,12449.112963
-32.353035,69,12459.620833
-53.398331,1,12462.652301
-52.127567,1,12465.683189
-97.634053,11,12469.839215
-59.638469,7,12473.546675
-105.810384,13,12477.923003
-337.78792,100,12491.819744
-52.923298,1,12494.840022
-96.542523,14,12499.326623
-113.530339,23,12504.778568
-126.430317,213,12531.15168
-63.542229,11,12535.305526
-51.194118,1,12538.320901
-52.905983,1,12541.366262
-75.392566,6,12544.926929
50.221965,250,12575.351319
291.913441,250,12602.942623
-60.031038,61,12609.690381
-102.405259,189,12633.437954
-37.82569,6,12637.02234
-51.289482,1,12640.055958
-105.925569,22,12645.41519
-160.451171,126,12662.210238
-52.034409,1,12665.226459
-53.446201,1,12668.246911
-52.190117,1,12671.285877
-50.962113,13,12675.671188
-51.009338,1,12678.732339
-52.132626,1,12681.781215
-29.661136,105,12696.464904
-51.902843,1,12699.480138
288.158969,75,12710.79668
-43.850772,91,12720.972549
79.65816,46,12728.989554
-49.787941,1,12732.024458
-12.979702,13,12736.393163
-54.00349,1,12739.413881
-87.713028,15,12744.00718
-63.219117,5,12747.491526
-57.078303,4,12750.864554
-54.112167,1,12753.910117
